region_id,country_id,region_name_zh,region_name_en,region_name_local,admin_level,admin_code,parent_region_id,capital_or_main_city,region_type,is_v4_region,is_boundary_available,is_statistical_data_available,is_election_data_available,is_china_project_mapped,validation_manifest_file,manifest_status,expected_region_count,feature_count,nuts_code_count,region_id_candidate_count,detail_record_count,matched_region_count,unmatched_region_count,duplicate_region_id_count,duplicate_nuts_code_count,missing_geometry_count,manifest_detail_validation_status,region_id_final_matched,region_id_match_decision_status,region_id_match_evidence_status,license_checked,authoritative_topology_checked,public_display_ready,is_ready_for_display,data_status,source_status,last_updated,notes,region_code,region_name,local_name,level,nuts_adm_classification,geometry_source,geometry_version,geometry_source_url,geometry_license,topology_status,spatial_comparability
"germany_lower_saxony_de","germany","下萨克森州","Lower Saxony","Lower Saxony","NUTS1","DE9","","汉诺威","州","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 Land; NUTS1 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","DE9","Lower Saxony","Lower Saxony","NUTS1","NUTS / NUTS1","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_1.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"germany_mecklenburg_vorpommern","germany","梅克伦堡-前波美拉尼亚州","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern","NUTS1","DE8","","什未林","州","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 Land; NUTS1 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","DE8","Mecklenburg-Vorpommern","Mecklenburg-Vorpommern","NUTS1","NUTS / NUTS1","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_1.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"germany_north_rhine_westphalia","germany","北莱茵-威斯特法伦州","North Rhine-Westphalia","North Rhine-Westphalia","NUTS1","DEA","","杜塞尔多夫","州","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 Land; NUTS1 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","DEA","North Rhine-Westphalia","North Rhine-Westphalia","NUTS1","NUTS / NUTS1","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_1.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"germany_rhineland_palatinate","germany","莱茵兰-普法尔茨州","Rhineland-Palatinate","Rhineland-Palatinate","NUTS1","DEB","","美因茨","州","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 Land; NUTS1 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","DEB","Rhineland-Palatinate","Rhineland-Palatinate","NUTS1","NUTS / NUTS1","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_1.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"germany_saarland","germany","萨尔州","Saarland","Saarland","NUTS1","DEC","","萨尔布吕肯","州","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 Land; NUTS1 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","DEC","Saarland","Saarland","NUTS1","NUTS / NUTS1","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_1.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"germany_saxony","germany","萨克森州","Saxony","Saxony","NUTS1","DED","","德累斯顿","州","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 Land; NUTS1 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","DED","Saxony","Saxony","NUTS1","NUTS / NUTS1","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_1.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"germany_saxony_anhalt","germany","萨克森-安哈尔特州","Saxony-Anhalt","Saxony-Anhalt","NUTS1","DEE","","马格德堡","州","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 Land; NUTS1 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","DEE","Saxony-Anhalt","Saxony-Anhalt","NUTS1","NUTS / NUTS1","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_1.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"germany_schleswig_holstein","germany","石勒苏益格-荷尔斯泰因州","Schleswig-Holstein","Schleswig-Holstein","NUTS1","DEF","","基尔","州","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 Land; NUTS1 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","DEF","Schleswig-Holstein","Schleswig-Holstein","NUTS1","NUTS / NUTS1","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_1.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"germany_thuringia","germany","图林根州","Thuringia","Thuringia","NUTS1","DEG","","埃尔福特","州","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 Land; NUTS1 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","DEG","Thuringia","Thuringia","NUTS1","NUTS / NUTS1","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_1.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_alba","romania","阿尔巴县","Alba County","Alba County","NUTS3","RO121","","阿尔巴尤利亚","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO121","Alba County","Alba County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_arad","romania","阿拉德县","Arad County","Arad County","NUTS3","RO421","","阿拉德","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO421","Arad County","Arad County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_arges","romania","阿尔杰什县","Arges County","Arges County","NUTS3","RO311","","皮特什蒂","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO311","Arges County","Arges County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_bacau","romania","巴克乌县","Bacau County","Bacau County","NUTS3","RO211","","巴克乌","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO211","Bacau County","Bacau County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_bihor","romania","比霍尔县","Bihor County","Bihor County","NUTS3","RO111","","奥拉迪亚","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO111","Bihor County","Bihor County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_bistrita_nasaud","romania","比斯特里察-讷瑟乌德县","Bistrita-Nasaud County","Bistrita-Nasaud County","NUTS3","RO112","","比斯特里察","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO112","Bistrita-Nasaud County","Bistrita-Nasaud County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_botosani","romania","博托沙尼县","Botosani County","Botosani County","NUTS3","RO212","","博托沙尼","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO212","Botosani County","Botosani County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_brasov","romania","布拉索夫县","Brasov County","Brasov County","NUTS3","RO122","","布拉索夫","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO122","Brasov County","Brasov County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_braila","romania","布勒伊拉县","Braila County","Braila County","NUTS3","RO221","","布勒伊拉","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO221","Braila County","Braila County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_bucharest","romania","布加勒斯特","Bucharest","Bucharest","NUTS3","RO321","","布加勒斯特","首都直辖市","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO321","Bucharest","Bucharest","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_buzau","romania","布泽乌县","Buzau County","Buzau County","NUTS3","RO222","","布泽乌","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO222","Buzau County","Buzau County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_caras_severin","romania","卡拉什-塞维林县","Caras-Severin County","Caras-Severin County","NUTS3","RO422","","雷希察","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO422","Caras-Severin County","Caras-Severin County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_calarasi","romania","克勒拉希县","Calarasi County","Calarasi County","NUTS3","RO312","","克勒拉希","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO312","Calarasi County","Calarasi County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_cluj","romania","克卢日县","Cluj County","Cluj County","NUTS3","RO113","","克卢日-纳波卡","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO113","Cluj County","Cluj County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_constanta","romania","康斯坦察县","Constanta County","Constanta County","NUTS3","RO223","","康斯坦察","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO223","Constanta County","Constanta County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_covasna","romania","科瓦斯纳县","Covasna County","Covasna County","NUTS3","RO123","","圣格奥尔基","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO123","Covasna County","Covasna County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_dambovita","romania","登博维察县","Dambovita County","Dambovita County","NUTS3","RO313","","特尔戈维什泰","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO313","Dambovita County","Dambovita County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_dolj","romania","多尔日县","Dolj County","Dolj County","NUTS3","RO411","","克拉约瓦","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO411","Dolj County","Dolj County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_galati","romania","加拉茨县","Galati County","Galati County","NUTS3","RO224","","加拉茨","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO224","Galati County","Galati County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_giurgiu","romania","久尔久县","Giurgiu County","Giurgiu County","NUTS3","RO314","","久尔久","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO314","Giurgiu County","Giurgiu County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_gorj","romania","戈尔日县","Gorj County","Gorj County","NUTS3","RO412","","特尔古日乌","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO412","Gorj County","Gorj County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_harghita","romania","哈尔吉塔县","Harghita County","Harghita County","NUTS3","RO124","","米耶尔库雷亚丘克","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO124","Harghita County","Harghita County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_hunedoara","romania","胡内多阿拉县","Hunedoara County","Hunedoara County","NUTS3","RO423","","德瓦","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO423","Hunedoara County","Hunedoara County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
"romania_ialomita","romania","雅洛米察县","Ialomita County","Ialomita County","NUTS3","RO315","","斯洛博齐亚","县","false","true","true","false","false","","not_applicable","0","0","0","0","0","0","0","0","0","0","not_applicable","false","not_applicable","not_applicable","false","false","false","false","正式数据","官方来源","2026-08-02","v0.85 将既有国家页区域入口迁入统一 regions 主键层；ADM1 county; NUTS3 correspondence candidate。官方区域代码、NUTS/ADM 对应关系与边界属性仍需逐条核验。","RO315","Ialomita County","Ialomita County","NUTS3","NUTS / NUTS3","Eurostat GISCO NUTS 2024","NUTS 2024","https://gisco-services.ec.europa.eu/distribution/v2/nuts/geojson/NUTS_RG_01M_2024_4326_LEVL_3.geojson","Non-commercial research display candidate; attribution required; public display remains gated.","basic_geometry_qa_recorded_pending_country_gate","pending_level_and_definition_alignment"
